t_seconds,minute,second,approach,movement,vehicles_count
96,1,36,W,T,1
96,1,36,W,R,0
97,1,37,N,L,0
97,1,37,N,T,0
97,1,37,N,R,0
97,1,37,E,L,0
97,1,37,E,T,0
97,1,37,E,R,0
97,1,37,S,L,0
97,1,37,S,T,0
97,1,37,S,R,0
97,1,37,W,L,0
97,1,37,W,T,0
97,1,37,W,R,0
98,1,38,N,L,0
98,1,38,N,T,0
98,1,38,N,R,0
98,1,38,E,L,0
98,1,38,E,T,0
98,1,38,E,R,0
98,1,38,S,L,0
98,1,38,S,T,0
98,1,38,S,R,0
98,1,38,W,L,1
98,1,38,W,T,0
98,1,38,W,R,0
99,1,39,N,L,0
99,1,39,N,T,0
99,1,39,N,R,0
99,1,39,E,L,0
99,1,39,E,T,0
99,1,39,E,R,0
99,1,39,S,L,0
99,1,39,S,T,0
99,1,39,S,R,0
99,1,39,W,L,0
99,1,39,W,T,0
99,1,39,W,R,0
100,1,40,N,L,0
100,1,40,N,T,0
100,1,40,N,R,0
100,1,40,E,L,0
100,1,40,E,T,0
100,1,40,E,R,0
100,1,40,S,L,0
100,1,40,S,T,0
100,1,40,S,R,0
100,1,40,W,L,0
100,1,40,W,T,0
100,1,40,W,R,0
101,1,41,N,L,0
101,1,41,N,T,1
101,1,41,N,R,0
101,1,41,E,L,0
101,1,41,E,T,0
101,1,41,E,R,0
101,1,41,S,L,0
101,1,41,S,T,0
101,1,41,S,R,0
101,1,41,W,L,0
101,1,41,W,T,0
101,1,41,W,R,0
102,1,42,N,L,0
102,1,42,N,T,0
102,1,42,N,R,0
102,1,42,E,L,0
102,1,42,E,T,0
102,1,42,E,R,0
102,1,42,S,L,0
102,1,42,S,T,1
102,1,42,S,R,0
102,1,42,W,L,0
102,1,42,W,T,0
102,1,42,W,R,0
103,1,43,N,L,0
103,1,43,N,T,0
103,1,43,N,R,0
103,1,43,E,L,0
103,1,43,E,T,0
103,1,43,E,R,0
103,1,43,S,L,0
103,1,43,S,T,0
103,1,43,S,R,0
103,1,43,W,L,0
103,1,43,W,T,0
103,1,43,W,R,0
104,1,44,N,L,0
104,1,44,N,T,0
104,1,44,N,R,0
104,1,44,E,L,0
104,1,44,E,T,0
104,1,44,E,R,0
104,1,44,S,L,1
104,1,44,S,T,0
104,1,44,S,R,0
104,1,44,W,L,0
104,1,44,W,T,0
104,1,44,W,R,0
105,1,45,N,L,0
105,1,45,N,T,0
105,1,45,N,R,0
105,1,45,E,L,0
105,1,45,E,T,0
105,1,45,E,R,0
105,1,45,S,L,0
105,1,45,S,T,0
105,1,45,S,R,0
105,1,45,W,L,0
105,1,45,W,T,0
105,1,45,W,R,0
106,1,46,N,L,0
106,1,46,N,T,0
106,1,46,N,R,0
106,1,46,E,L,0
106,1,46,E,T,0
106,1,46,E,R,0
106,1,46,S,L,0
106,1,46,S,T,0
106,1,46,S,R,0
106,1,46,W,L,0
106,1,46,W,T,0
106,1,46,W,R,0
107,1,47,N,L,0
107,1,47,N,T,0
107,1,47,N,R,0
107,1,47,E,L,0
107,1,47,E,T,0
107,1,47,E,R,0
107,1,47,S,L,0
107,1,47,S,T,0
107,1,47,S,R,0
107,1,47,W,L,0
107,1,47,W,T,0
107,1,47,W,R,0
108,1,48,N,L,0
108,1,48,N,T,0
108,1,48,N,R,0
108,1,48,E,L,0
108,1,48,E,T,0
108,1,48,E,R,0
108,1,48,S,L,0
108,1,48,S,T,0
108,1,48,S,R,0
108,1,48,W,L,0
108,1,48,W,T,0
108,1,48,W,R,0
109,1,49,N,L,0
109,1,49,N,T,0
109,1,49,N,R,0
109,1,49,E,L,0
109,1,49,E,T,0
109,1,49,E,R,0
109,1,49,S,L,0
109,1,49,S,T,0
109,1,49,S,R,0
109,1,49,W,L,0
109,1,49,W,T,0
109,1,49,W,R,0
110,1,50,N,L,0
110,1,50,N,T,0
110,1,50,N,R,0
110,1,50,E,L,0
110,1,50,E,T,1
110,1,50,E,R,0
110,1,50,S,L,0
110,1,50,S,T,0
110,1,50,S,R,0
110,1,50,W,L,0
110,1,50,W,T,0
110,1,50,W,R,1
111,1,51,N,L,0
111,1,51,N,T,0
111,1,51,N,R,0
111,1,51,E,L,0
111,1,51,E,T,0
111,1,51,E,R,0
111,1,51,S,L,0
111,1,51,S,T,0
111,1,51,S,R,0
111,1,51,W,L,0
111,1,51,W,T,0
111,1,51,W,R,0
112,1,52,N,L,0
112,1,52,N,T,0
112,1,52,N,R,0
112,1,52,E,L,0
112,1,52,E,T,0
112,1,52,E,R,0
112,1,52,S,L,0
112,1,52,S,T,0
112,1,52,S,R,0
112,1,52,W,L,0
112,1,52,W,T,0
112,1,52,W,R,0
113,1,53,N,L,0
113,1,53,N,T,1
113,1,53,N,R,0
113,1,53,E,L,0
113,1,53,E,T,0
113,1,53,E,R,0
113,1,53,S,L,0
113,1,53,S,T,0
113,1,53,S,R,0
113,1,53,W,L,0
113,1,53,W,T,0
113,1,53,W,R,0
114,1,54,N,L,0
114,1,54,N,T,0
114,1,54,N,R,0
114,1,54,E,L,0
114,1,54,E,T,0
114,1,54,E,R,0
114,1,54,S,L,0
114,1,54,S,T,0
114,1,54,S,R,0
114,1,54,W,L,0
114,1,54,W,T,0
114,1,54,W,R,0
115,1,55,N,L,0
115,1,55,N,T,0
115,1,55,N,R,0
115,1,55,E,L,0
115,1,55,E,T,0
115,1,55,E,R,0
115,1,55,S,L,0
115,1,55,S,T,0
115,1,55,S,R,0
115,1,55,W,L,0
115,1,55,W,T,0
115,1,55,W,R,0
116,1,56,N,L,0
116,1,56,N,T,0
116,1,56,N,R,0
116,1,56,E,L,0
116,1,56,E,T,0
116,1,56,E,R,0
116,1,56,S,L,0
116,1,56,S,T,0
116,1,56,S,R,0
116,1,56,W,L,0
116,1,56,W,T,0
116,1,56,W,R,0
117,1,57,N,L,0
117,1,57,N,T,0
117,1,57,N,R,0
117,1,57,E,L,0
117,1,57,E,T,0
117,1,57,E,R,0
117,1,57,S,L,0
117,1,57,S,T,0
117,1,57,S,R,0
117,1,57,W,L,0
117,1,57,W,T,0
117,1,57,W,R,0
118,1,58,N,L,0
118,1,58,N,T,0
118,1,58,N,R,0
118,1,58,E,L,0
118,1,58,E,T,0
118,1,58,E,R,0
118,1,58,S,L,0
118,1,58,S,T,1
118,1,58,S,R,1
118,1,58,W,L,0
118,1,58,W,T,0
118,1,58,W,R,0
119,1,59,N,L,0
119,1,59,N,T,0
119,1,59,N,R,0
119,1,59,E,L,0
119,1,59,E,T,0
119,1,59,E,R,0
119,1,59,S,L,0
119,1,59,S,T,1
119,1,59,S,R,0
119,1,59,W,L,0
119,1,59,W,T,0
119,1,59,W,R,0
120,2,00,N,L,0
120,2,00,N,T,1
120,2,00,N,R,0
120,2,00,E,L,0
120,2,00,E,T,1
120,2,00,E,R,0
120,2,00,S,L,0
120,2,00,S,T,0
120,2,00,S,R,0
120,2,00,W,L,0
120,2,00,W,T,1
120,2,00,W,R,0
121,2,01,N,L,0
121,2,01,N,T,0
121,2,01,N,R,0
121,2,01,E,L,0
121,2,01,E,T,0
121,2,01,E,R,0
121,2,01,S,L,0
121,2,01,S,T,0
121,2,01,S,R,0
121,2,01,W,L,0
121,2,01,W,T,0
121,2,01,W,R,0
122,2,02,N,L,0
122,2,02,N,T,1
122,2,02,N,R,0
122,2,02,E,L,0
122,2,02,E,T,0
122,2,02,E,R,0
122,2,02,S,L,0
122,2,02,S,T,0
122,2,02,S,R,0
122,2,02,W,L,0
122,2,02,W,T,0
122,2,02,W,R,0
123,2,03,N,L,0
123,2,03,N,T,0
123,2,03,N,R,0
123,2,03,E,L,0
123,2,03,E,T,0
123,2,03,E,R,0
123,2,03,S,L,0
123,2,03,S,T,1
123,2,03,S,R,0
123,2,03,W,L,0
123,2,03,W,T,1
123,2,03,W,R,0
124,2,04,N,L,0
124,2,04,N,T,0
124,2,04,N,R,0
124,2,04,E,L,0
124,2,04,E,T,0
124,2,04,E,R,0
124,2,04,S,L,0
124,2,04,S,T,0
124,2,04,S,R,0
124,2,04,W,L,0
124,2,04,W,T,1
124,2,04,W,R,0
125,2,05,N,L,0
125,2,05,N,T,0
125,2,05,N,R,0
125,2,05,E,L,0
125,2,05,E,T,0
125,2,05,E,R,0
125,2,05,S,L,0
125,2,05,S,T,0
125,2,05,S,R,0
125,2,05,W,L,0
125,2,05,W,T,1
125,2,05,W,R,0
126,2,06,N,L,0
126,2,06,N,T,1
126,2,06,N,R,0
126,2,06,E,L,0
126,2,06,E,T,0
126,2,06,E,R,0
126,2,06,S,L,0
126,2,06,S,T,0
126,2,06,S,R,0
126,2,06,W,L,0
126,2,06,W,T,0
126,2,06,W,R,1
127,2,07,N,L,1
127,2,07,N,T,0
127,2,07,N,R,0
127,2,07,E,L,0
127,2,07,E,T,0
127,2,07,E,R,0
127,2,07,S,L,0
127,2,07,S,T,0
127,2,07,S,R,1
127,2,07,W,L,0
127,2,07,W,T,0
127,2,07,W,R,0
128,2,08,N,L,0
128,2,08,N,T,0
128,2,08,N,R,0
128,2,08,E,L,0
128,2,08,E,T,0
128,2,08,E,R,0
128,2,08,S,L,1
128,2,08,S,T,0
128,2,08,S,R,0
128,2,08,W,L,0
128,2,08,W,T,0
128,2,08,W,R,0
129,2,09,N,L,0
129,2,09,N,T,0
129,2,09,N,R,0
129,2,09,E,L,0
129,2,09,E,T,0
129,2,09,E,R,0
129,2,09,S,L,0
129,2,09,S,T,1
129,2,09,S,R,0
129,2,09,W,L,0
129,2,09,W,T,0
129,2,09,W,R,0
130,2,10,N,L,0
130,2,10,N,T,0
130,2,10,N,R,0
130,2,10,E,L,0
130,2,10,E,T,0
130,2,10,E,R,0
130,2,10,S,L,0
130,2,10,S,T,0
130,2,10,S,R,0
130,2,10,W,L,0
130,2,10,W,T,0
130,2,10,W,R,0
131,2,11,N,L,0
131,2,11,N,T,0
131,2,11,N,R,0
131,2,11,E,L,0
131,2,11,E,T,0
131,2,11,E,R,0
131,2,11,S,L,0
131,2,11,S,T,0
131,2,11,S,R,0
131,2,11,W,L,0
131,2,11,W,T,1
131,2,11,W,R,0
132,2,12,N,L,0
132,2,12,N,T,1
132,2,12,N,R,0
132,2,12,E,L,0
132,2,12,E,T,0
132,2,12,E,R,0
132,2,12,S,L,0
132,2,12,S,T,0
132,2,12,S,R,0
132,2,12,W,L,0
132,2,12,W,T,1
132,2,12,W,R,0
133,2,13,N,L,0
133,2,13,N,T,0
133,2,13,N,R,0
133,2,13,E,L,0
133,2,13,E,T,0
133,2,13,E,R,0
133,2,13,S,L,0
133,2,13,S,T,1
133,2,13,S,R,0
133,2,13,W,L,0
133,2,13,W,T,1
133,2,13,W,R,0
134,2,14,N,L,0
134,2,14,N,T,0
134,2,14,N,R,0
134,2,14,E,L,0
134,2,14,E,T,0
134,2,14,E,R,0
134,2,14,S,L,0
134,2,14,S,T,0
134,2,14,S,R,0
134,2,14,W,L,0
134,2,14,W,T,0
134,2,14,W,R,0
135,2,15,N,L,0
135,2,15,N,T,0
135,2,15,N,R,0
135,2,15,E,L,0
135,2,15,E,T,0
135,2,15,E,R,0
135,2,15,S,L,0
135,2,15,S,T,0
135,2,15,S,R,0
135,2,15,W,L,0
135,2,15,W,T,1
135,2,15,W,R,0
136,2,16,N,L,0
136,2,16,N,T,0
136,2,16,N,R,0
136,2,16,E,L,0
136,2,16,E,T,0
136,2,16,E,R,0
136,2,16,S,L,0
136,2,16,S,T,0
136,2,16,S,R,0
136,2,16,W,L,0
136,2,16,W,T,0
136,2,16,W,R,0
137,2,17,N,L,0
137,2,17,N,T,0
137,2,17,N,R,0
137,2,17,E,L,0
137,2,17,E,T,1
137,2,17,E,R,0
137,2,17,S,L,0
137,2,17,S,T,0
137,2,17,S,R,0
137,2,17,W,L,0
137,2,17,W,T,0
137,2,17,W,R,0
138,2,18,N,L,0
138,2,18,N,T,0
138,2,18,N,R,0
138,2,18,E,L,0
138,2,18,E,T,0
138,2,18,E,R,0
138,2,18,S,L,0
138,2,18,S,T,1
138,2,18,S,R,0
138,2,18,W,L,0
138,2,18,W,T,0
138,2,18,W,R,0
139,2,19,N,L,0
139,2,19,N,T,0
139,2,19,N,R,0
139,2,19,E,L,0
139,2,19,E,T,0
139,2,19,E,R,0
139,2,19,S,L,0
139,2,19,S,T,0
139,2,19,S,R,0
139,2,19,W,L,0
139,2,19,W,T,0
139,2,19,W,R,0
140,2,20,N,L,0
140,2,20,N,T,0
140,2,20,N,R,0
140,2,20,E,L,0
140,2,20,E,T,0
140,2,20,E,R,0
140,2,20,S,L,0
140,2,20,S,T,0
140,2,20,S,R,0
140,2,20,W,L,0
140,2,20,W,T,0
140,2,20,W,R,0
141,2,21,N,L,0
141,2,21,N,T,1
141,2,21,N,R,0
141,2,21,E,L,0
141,2,21,E,T,0
141,2,21,E,R,0
141,2,21,S,L,0
141,2,21,S,T,0
141,2,21,S,R,0
141,2,21,W,L,0
141,2,21,W,T,0
141,2,21,W,R,0
142,2,22,N,L,1
142,2,22,N,T,0
142,2,22,N,R,0
142,2,22,E,L,0
142,2,22,E,T,0
142,2,22,E,R,0
142,2,22,S,L,0
142,2,22,S,T,0
142,2,22,S,R,0
142,2,22,W,L,0
142,2,22,W,T,1
142,2,22,W,R,0
143,2,23,N,L,0
143,2,23,N,T,0
143,2,23,N,R,0
143,2,23,E,L,0
143,2,23,E,T,0
143,2,23,E,R,0
143,2,23,S,L,0
143,2,23,S,T,1
143,2,23,S,R,0
143,2,23,W,L,0
143,2,23,W,T,0
143,2,23,W,R,0
144,2,24,N,L,0
144,2,24,N,T,0
144,2,24,N,R,0
144,2,24,E,L,0
144,2,24,E,T,1
144,2,24,E,R,0
144,2,24,S,L,0
144,2,24,S,T,0
144,2,24,S,R,0
144,2,24,W,L,0
144,2,24,W,T,0
144,2,24,W,R,0
145,2,25,N,L,0
145,2,25,N,T,0
145,2,25,N,R,0
145,2,25,E,L,0
145,2,25,E,T,0
145,2,25,E,R,0
145,2,25,S,L,0
145,2,25,S,T,0
145,2,25,S,R,0
145,2,25,W,L,0
145,2,25,W,T,1
145,2,25,W,R,0
146,2,26,N,L,0
146,2,26,N,T,0
146,2,26,N,R,0
146,2,26,E,L,0
146,2,26,E,T,0
146,2,26,E,R,0
146,2,26,S,L,0
146,2,26,S,T,0
146,2,26,S,R,0
146,2,26,W,L,0
146,2,26,W,T,0
146,2,26,W,R,0
147,2,27,N,L,0
147,2,27,N,T,0
147,2,27,N,R,0
147,2,27,E,L,0
147,2,27,E,T,0
147,2,27,E,R,0
147,2,27,S,L,0
147,2,27,S,T,0
147,2,27,S,R,0
147,2,27,W,L,0
147,2,27,W,T,1
147,2,27,W,R,0
148,2,28,N,L,1
148,2,28,N,T,0
148,2,28,N,R,0
148,2,28,E,L,0
148,2,28,E,T,0
148,2,28,E,R,0
148,2,28,S,L,0
148,2,28,S,T,0
148,2,28,S,R,0
148,2,28,W,L,0
148,2,28,W,T,0
148,2,28,W,R,0
149,2,29,N,L,0
149,2,29,N,T,1
149,2,29,N,R,0
149,2,29,E,L,0
149,2,29,E,T,0
149,2,29,E,R,0
149,2,29,S,L,0
149,2,29,S,T,0
149,2,29,S,R,0
149,2,29,W,L,0
149,2,29,W,T,0
149,2,29,W,R,0
150,2,30,N,L,0
150,2,30,N,T,0
150,2,30,N,R,0
150,2,30,E,L,0
150,2,30,E,T,0
150,2,30,E,R,0
150,2,30,S,L,0
150,2,30,S,T,0
150,2,30,S,R,0
150,2,30,W,L,0
150,2,30,W,T,0
150,2,30,W,R,0
151,2,31,N,L,0
151,2,31,N,T,0
151,2,31,N,R,0
151,2,31,E,L,0
151,2,31,E,T,0
151,2,31,E,R,0
151,2,31,S,L,0
151,2,31,S,T,0
151,2,31,S,R,0
151,2,31,W,L,0
151,2,31,W,T,0
151,2,31,W,R,0
152,2,32,N,L,0
152,2,32,N,T,0
152,2,32,N,R,0
152,2,32,E,L,0
152,2,32,E,T,0
152,2,32,E,R,0
152,2,32,S,L,0
152,2,32,S,T,0
152,2,32,S,R,0
152,2,32,W,L,0
152,2,32,W,T,0
152,2,32,W,R,0
153,2,33,N,L,0
153,2,33,N,T,1
153,2,33,N,R,0
153,2,33,E,L,0
153,2,33,E,T,0
153,2,33,E,R,0
153,2,33,S,L,0
153,2,33,S,T,0
153,2,33,S,R,0
153,2,33,W,L,0
153,2,33,W,T,0
153,2,33,W,R,0
154,2,34,N,L,0
154,2,34,N,T,0
154,2,34,N,R,0
154,2,34,E,L,0
154,2,34,E,T,0
154,2,34,E,R,0
154,2,34,S,L,0
154,2,34,S,T,0
154,2,34,S,R,0
154,2,34,W,L,0
154,2,34,W,T,1
154,2,34,W,R,0
155,2,35,N,L,0
155,2,35,N,T,0
155,2,35,N,R,0
155,2,35,E,L,0
155,2,35,E,T,0
155,2,35,E,R,0
155,2,35,S,L,0
155,2,35,S,T,0
155,2,35,S,R,0
155,2,35,W,L,0
155,2,35,W,T,0
155,2,35,W,R,0
156,2,36,N,L,0
156,2,36,N,T,0
156,2,36,N,R,0
156,2,36,E,L,0
156,2,36,E,T,0
156,2,36,E,R,0
156,2,36,S,L,0
156,2,36,S,T,0
156,2,36,S,R,0
156,2,36,W,L,0
156,2,36,W,T,0
156,2,36,W,R,0
157,2,37,N,L,0
157,2,37,N,T,1
157,2,37,N,R,0
157,2,37,E,L,0
157,2,37,E,T,1
157,2,37,E,R,0
157,2,37,S,L,0
157,2,37,S,T,0
157,2,37,S,R,0
157,2,37,W,L,0
157,2,37,W,T,1
157,2,37,W,R,0
158,2,38,N,L,0
158,2,38,N,T,0
158,2,38,N,R,0
158,2,38,E,L,0
158,2,38,E,T,0
158,2,38,E,R,0
158,2,38,S,L,0
158,2,38,S,T,1
158,2,38,S,R,0
158,2,38,W,L,0
158,2,38,W,T,0
158,2,38,W,R,0
159,2,39,N,L,0
159,2,39,N,T,0
159,2,39,N,R,0
159,2,39,E,L,0
159,2,39,E,T,0
159,2,39,E,R,0
159,2,39,S,L,0
159,2,39,S,T,0
159,2,39,S,R,0
159,2,39,W,L,0
159,2,39,W,T,0
159,2,39,W,R,0
160,2,40,N,L,0
160,2,40,N,T,0
160,2,40,N,R,0
160,2,40,E,L,0
160,2,40,E,T,0
160,2,40,E,R,0
160,2,40,S,L,0
160,2,40,S,T,1
160,2,40,S,R,0
160,2,40,W,L,0
160,2,40,W,T,0
160,2,40,W,R,0
161,2,41,N,L,0
161,2,41,N,T,0
161,2,41,N,R,0
161,2,41,E,L,0
161,2,41,E,T,0
161,2,41,E,R,0
161,2,41,S,L,0
161,2,41,S,T,0
161,2,41,S,R,0
161,2,41,W,L,0
161,2,41,W,T,0
161,2,41,W,R,0
162,2,42,N,L,0
162,2,42,N,T,0
162,2,42,N,R,0
162,2,42,E,L,0
162,2,42,E,T,1
162,2,42,E,R,0
162,2,42,S,L,0
162,2,42,S,T,0
162,2,42,S,R,0
162,2,42,W,L,0
162,2,42,W,T,1
162,2,42,W,R,0
163,2,43,N,L,0
163,2,43,N,T,1
163,2,43,N,R,0
163,2,43,E,L,0
163,2,43,E,T,0
163,2,43,E,R,0
163,2,43,S,L,0
163,2,43,S,T,0
163,2,43,S,R,0
163,2,43,W,L,0
163,2,43,W,T,0
163,2,43,W,R,0
164,2,44,N,L,0
164,2,44,N,T,0
164,2,44,N,R,0
164,2,44,E,L,0
164,2,44,E,T,1
164,2,44,E,R,1
164,2,44,S,L,0
164,2,44,S,T,0
164,2,44,S,R,0
164,2,44,W,L,0
164,2,44,W,T,0
164,2,44,W,R,0
165,2,45,N,L,0
165,2,45,N,T,0
165,2,45,N,R,0
165,2,45,E,L,0
165,2,45,E,T,0
165,2,45,E,R,0
165,2,45,S,L,0
165,2,45,S,T,1
165,2,45,S,R,0
165,2,45,W,L,0
165,2,45,W,T,0
165,2,45,W,R,0
166,2,46,N,L,0
166,2,46,N,T,0
166,2,46,N,R,0
166,2,46,E,L,0
166,2,46,E,T,0
166,2,46,E,R,0
166,2,46,S,L,0
166,2,46,S,T,0
166,2,46,S,R,0
166,2,46,W,L,0
166,2,46,W,T,0
166,2,46,W,R,0
167,2,47,N,L,0
167,2,47,N,T,0
167,2,47,N,R,0
167,2,47,E,L,0
167,2,47,E,T,0
167,2,47,E,R,0
167,2,47,S,L,0
167,2,47,S,T,0
167,2,47,S,R,0
167,2,47,W,L,1
167,2,47,W,T,0
167,2,47,W,R,0
168,2,48,N,L,0
168,2,48,N,T,0
168,2,48,N,R,0
168,2,48,E,L,0
168,2,48,E,T,0
168,2,48,E,R,0
168,2,48,S,L,0
168,2,48,S,T,0
168,2,48,S,R,0
168,2,48,W,L,0
168,2,48,W,T,0
168,2,48,W,R,0
169,2,49,N,L,0
169,2,49,N,T,0
169,2,49,N,R,0
169,2,49,E,L,0
169,2,49,E,T,0
169,2,49,E,R,0
169,2,49,S,L,0
169,2,49,S,T,0
169,2,49,S,R,0
169,2,49,W,L,0
169,2,49,W,T,1
169,2,49,W,R,0
170,2,50,N,L,0
170,2,50,N,T,0
170,2,50,N,R,0
170,2,50,E,L,0
170,2,50,E,T,0
170,2,50,E,R,0
170,2,50,S,L,0
170,2,50,S,T,0
170,2,50,S,R,0
170,2,50,W,L,0
170,2,50,W,T,0
170,2,50,W,R,0
171,2,51,N,L,0
171,2,51,N,T,0
171,2,51,N,R,0
171,2,51,E,L,0
171,2,51,E,T,0
171,2,51,E,R,0
171,2,51,S,L,0
171,2,51,S,T,0
171,2,51,S,R,0
171,2,51,W,L,0
171,2,51,W,T,0
171,2,51,W,R,0
172,2,52,N,L,0
172,2,52,N,T,0
172,2,52,N,R,0
172,2,52,E,L,0
172,2,52,E,T,0
172,2,52,E,R,1
172,2,52,S,L,0
172,2,52,S,T,1
172,2,52,S,R,0
172,2,52,W,L,0
172,2,52,W,T,0
172,2,52,W,R,0
173,2,53,N,L,0
173,2,53,N,T,0
173,2,53,N,R,0
173,2,53,E,L,0
173,2,53,E,T,0
173,2,53,E,R,0
173,2,53,S,L,0
173,2,53,S,T,0
173,2,53,S,R,0
173,2,53,W,L,0
173,2,53,W,T,1
173,2,53,W,R,0
174,2,54,N,L,0
174,2,54,N,T,1
174,2,54,N,R,0
174,2,54,E,L,0
174,2,54,E,T,0
174,2,54,E,R,0
174,2,54,S,L,0
174,2,54,S,T,0
174,2,54,S,R,0
174,2,54,W,L,0
174,2,54,W,T,0
174,2,54,W,R,0
175,2,55,N,L,0
175,2,55,N,T,1
175,2,55,N,R,0
175,2,55,E,L,0
175,2,55,E,T,0
175,2,55,E,R,0
175,2,55,S,L,0
175,2,55,S,T,0
175,2,55,S,R,0
175,2,55,W,L,0
175,2,55,W,T,0
175,2,55,W,R,1
176,2,56,N,L,0
176,2,56,N,T,0
176,2,56,N,R,0
176,2,56,E,L,0
176,2,56,E,T,0
176,2,56,E,R,0
176,2,56,S,L,0
176,2,56,S,T,1
176,2,56,S,R,0
176,2,56,W,L,0
176,2,56,W,T,1
176,2,56,W,R,0
177,2,57,N,L,0
177,2,57,N,T,0
177,2,57,N,R,0
177,2,57,E,L,0
177,2,57,E,T,0
177,2,57,E,R,0
177,2,57,S,L,0
177,2,57,S,T,0
177,2,57,S,R,0
177,2,57,W,L,0
177,2,57,W,T,0
177,2,57,W,R,0
178,2,58,N,L,0
178,2,58,N,T,0
178,2,58,N,R,0
178,2,58,E,L,0
178,2,58,E,T,1
178,2,58,E,R,0
178,2,58,S,L,0
178,2,58,S,T,0
178,2,58,S,R,0
178,2,58,W,L,0
178,2,58,W,T,0
178,2,58,W,R,0
179,2,59,N,L,0
179,2,59,N,T,0
179,2,59,N,R,0
179,2,59,E,L,0
179,2,59,E,T,0
179,2,59,E,R,0
179,2,59,S,L,0
179,2,59,S,T,0
179,2,59,S,R,0
179,2,59,W,L,0
179,2,59,W,T,0
179,2,59,W,R,0
180,3,00,N,L,0
180,3,00,N,T,0
180,3,00,N,R,0
180,3,00,E,L,1
180,3,00,E,T,0
180,3,00,E,R,0
180,3,00,S,L,0
180,3,00,S,T,0
180,3,00,S,R,0
180,3,00,W,L,0
180,3,00,W,T,0
180,3,00,W,R,0
181,3,01,N,L,0
181,3,01,N,T,0
181,3,01,N,R,0
181,3,01,E,L,0
181,3,01,E,T,0
181,3,01,E,R,0
181,3,01,S,L,0
181,3,01,S,T,0
181,3,01,S,R,0
181,3,01,W,L,0
181,3,01,W,T,0
181,3,01,W,R,0
182,3,02,N,L,0
182,3,02,N,T,0
182,3,02,N,R,0
182,3,02,E,L,0
182,3,02,E,T,0
182,3,02,E,R,0
182,3,02,S,L,0
182,3,02,S,T,0
182,3,02,S,R,0
182,3,02,W,L,0
182,3,02,W,T,0
182,3,02,W,R,0
183,3,03,N,L,0
183,3,03,N,T,0
183,3,03,N,R,0
183,3,03,E,L,0
183,3,03,E,T,0
183,3,03,E,R,0
183,3,03,S,L,0
183,3,03,S,T,0
183,3,03,S,R,0
183,3,03,W,L,0
183,3,03,W,T,0
183,3,03,W,R,0
184,3,04,N,L,0
184,3,04,N,T,0
184,3,04,N,R,0
184,3,04,E,L,0
184,3,04,E,T,0
184,3,04,E,R,0
184,3,04,S,L,0
184,3,04,S,T,0
184,3,04,S,R,0
184,3,04,W,L,0
184,3,04,W,T,0
184,3,04,W,R,0
185,3,05,N,L,0
185,3,05,N,T,0
185,3,05,N,R,0
185,3,05,E,L,0
185,3,05,E,T,0
185,3,05,E,R,0
185,3,05,S,L,0
185,3,05,S,T,0
185,3,05,S,R,0
185,3,05,W,L,0
185,3,05,W,T,0
185,3,05,W,R,0
186,3,06,N,L,0
186,3,06,N,T,0
186,3,06,N,R,0
186,3,06,E,L,0
186,3,06,E,T,0
186,3,06,E,R,0
186,3,06,S,L,0
186,3,06,S,T,0
186,3,06,S,R,0
186,3,06,W,L,0
186,3,06,W,T,0
186,3,06,W,R,0
187,3,07,N,L,0
187,3,07,N,T,0
187,3,07,N,R,0
187,3,07,E,L,0
187,3,07,E,T,0
187,3,07,E,R,0
187,3,07,S,L,0
187,3,07,S,T,0
187,3,07,S,R,0
187,3,07,W,L,0
187,3,07,W,T,0
187,3,07,W,R,0
188,3,08,N,L,0
188,3,08,N,T,0
188,3,08,N,R,0
188,3,08,E,L,0
188,3,08,E,T,0
188,3,08,E,R,0
188,3,08,S,L,1
188,3,08,S,T,1
188,3,08,S,R,0
188,3,08,W,L,0
188,3,08,W,T,0
188,3,08,W,R,0
189,3,09,N,L,0
189,3,09,N,T,0
189,3,09,N,R,0
189,3,09,E,L,0
189,3,09,E,T,0
189,3,09,E,R,0
189,3,09,S,L,0
189,3,09,S,T,0
189,3,09,S,R,0
189,3,09,W,L,0
189,3,09,W,T,0
189,3,09,W,R,0
190,3,10,N,L,0
190,3,10,N,T,0
190,3,10,N,R,0
190,3,10,E,L,0
190,3,10,E,T,0
190,3,10,E,R,1
190,3,10,S,L,0
190,3,10,S,T,1
190,3,10,S,R,0
190,3,10,W,L,0
190,3,10,W,T,0
190,3,10,W,R,0
191,3,11,N,L,1
191,3,11,N,T,0
191,3,11,N,R,0
191,3,11,E,L,1
191,3,11,E,T,0
191,3,11,E,R,2
191,3,11,S,L,0
191,3,11,S,T,1
191,3,11,S,R,0
191,3,11,W,L,0
191,3,11,W,T,0
191,3,11,W,R,0
192,3,12,N,L,0
192,3,12,N,T,1
192,3,12,N,R,0
192,3,12,E,L,0
192,3,12,E,T,0
192,3,12,E,R,0
192,3,12,S,L,0
192,3,12,S,T,0
192,3,12,S,R,0
192,3,12,W,L,0
192,3,12,W,T,1
192,3,12,W,R,0
193,3,13,N,L,0
193,3,13,N,T,0
193,3,13,N,R,0
193,3,13,E,L,0
193,3,13,E,T,0
193,3,13,E,R,0
193,3,13,S,L,0
193,3,13,S,T,0
193,3,13,S,R,0
193,3,13,W,L,0
